FILENAME,real_ratio,total_red,total_yellow,PLATE,TREATMENT,TREAT.ID,
'maskedImage463.png',0.515033874,43749,72368,113,5,113.5,
'maskedImage464.png',0.229069256,18981,72857,113,5,113.5,
'maskedImage461.png',0.758972945,335417,325254,113,6,113.6,
'maskedImage477.png',0.752707581,153575,147707,113,6,113.6,
'maskedImage479.png',0.912396101,177540,147126,113,6,113.6,
'maskedImage457.png',0.031805969,2447,77385,113,7,113.7,
'maskedImage458.png',0.092145422,11617,105271,113,7,113.7,
'maskedImage471.png',0,0,62624,113,7,113.7,
'maskedImage467.png',0.802188037,145673,127454,113,8,113.8,
'maskedImage474.png',0.457991242,40103,63142,113,8,113.8,
'maskedImage475.png',0.835709448,384011,344491,113,8,113.8,
'maskedImage4787.png',0.120587766,13949,58978,114,1,114.1,
'maskedImage4793.png',0.111536359,33459,119688,114,1,114.1,
'maskedImage4799.png',0.212949779,64547,176863,114,1,114.1,
'maskedImage4790.png',0.945671258,275587,207740,114,2,114.2,
'maskedImage4797.png',0.903406598,224051,173232,114,2,114.2,
'maskedImage4800.png',0.753014729,114689,100656,114,2,114.2,
'maskedImage4778.png',0.280299875,6738,15512,114,3,114.3,
'maskedImage4781.png',0.403572073,14498,23699,114,3,114.3,
'maskedImage4794.png',0.210253456,5909,18330,114,3,114.3,
'maskedImage4777.png',0.231517935,6847,19425,114,4,114.4,
'maskedImage4789.png',0.311920673,9420,19363,114,4,114.4,
'maskedImage4798.png',0.244778779,7585,21376,114,4,114.4,
'maskedImage4779.png',0.139187548,9758,44573,114,5,114.5,
'maskedImage4791.png',0.219141159,18757,54042,114,5,114.5,
'maskedImage4792.png',0.089681069,5733,40213,114,5,114.5,
'maskedImage4782.png',0.737772452,32062,27957,114,6,114.6,
'maskedImage4783.png',0.942162737,332717,248079,114,6,114.6,
'maskedImage4785.png',0.413999203,20193,31211,114,6,114.6,
'maskedImage4780.png',0.864103136,234462,192502,114,7,114.7,
'maskedImage4795.png',0.858910144,244393,194402,114,7,114.7,
'maskedImage4796.png',0.907425437,269496,208609,114,7,114.7,
'maskedImage4784.png',0.49325986,35298,48091,114,8,114.8,
'maskedImage4786.png',0.889292731,240824,182644,114,8,114.8,
'maskedImage4788.png',0.867405765,194752,152603,114,8,114.8,
'maskedImage4801.png',0.774344593,209303,180232,115,1,115.1,
'maskedImage4804.png',0.772896295,153696,135343,115,1,115.1,
'maskedImage4805.png',0.308095664,30790,63188,115,1,115.1,
'maskedImage4808.png',0.903334218,172548,132523,115,2,115.2,
'maskedImage4815.png',0.972455481,291372,209093,115,2,115.2,
'maskedImage4816.png',0.896198405,207962,159001,115,2,115.2,
'maskedImage4818.png',0.160083695,15127,59973,115,3,115.3,
'maskedImage4823.png',0.221207908,11298,31656,115,3,115.3,
'maskedImage4824.png',0.051221188,2482,31839,115,3,115.3,
'maskedImage4802.png',0.410267835,25863,40654,115,4,115.4,
'maskedImage4817.png',0.238802322,12390,32369,115,4,115.4,
'maskedImage4822.png',0.263426126,16895,41087,115,4,115.4,
'maskedImage4809.png',0.937977812,221355,165504,115,5,115.5,
'maskedImage4820.png',0.856355932,158108,128311,115,5,115.5,
'maskedImage4821.png',0.725090527,81597,72886,115,5,115.5,
'maskedImage4806.png',0.68150737,103720,100997,115,6,115.6,
'maskedImage4807.png',0.764121771,192702,168433,115,6,115.6,
'maskedImage4819.png',0.047225095,1293,17691,115,6,115.6,
'maskedImage4803.png',0.557617943,57382,71287,115,7,115.7,
'maskedImage4812.png',0.242362525,11078,28837,115,7,115.7,
'maskedImage4813.png',0.025847426,1052,26280,115,7,115.7,
'maskedImage4810.png',0.790800904,99819,85627,115,8,115.8,
'maskedImage4811.png',0.842603077,84564,68601,115,8,115.8,
'maskedImage4814.png',0.906697305,189157,144795,115,8,115.8,
'maskedImage4827.png',0.164664774,32730,93672,116,1,116.1,
'maskedImage4842.png',0.220599224,57691,146880,116,1,116.1,
'maskedImage4847.png',0.072126193,15901,75823,116,1,116.1,
'maskedImage4831.png',0.9211238,301770,228472,116,2,116.2,
'maskedImage4838.png',0.741501674,127611,111816,116,2,116.2,
'maskedImage4844.png',0.813478642,438112,362636,116,2,116.2,
'maskedImage4825.png',0.675470586,60560,60153,116,3,116.3,
'maskedImage4837.png',0.918379497,219669,166796,116,3,116.3,
'maskedImage4843.png',0.833256396,204911,166533,116,3,116.3,
'maskedImage4826.png',0.602840529,36122,39317,116,4,116.4,
'maskedImage4841.png',0.116142584,5775,31689,116,4,116.4,
'maskedImage4845.png',0.471827839,40945,56407,116,4,116.4,
'maskedImage4830.png',0.411118816,11474,17954,116,5,116.5,
'maskedImage4834.png',0.160682693,4855,19875,116,5,116.5,
'maskedImage4836.png',0.213710162,5677,17289,116,5,116.5,
'maskedImage4828.png',0.011274271,455,27257,116,6,116.6,
'maskedImage4832.png',0.059312848,12884,85929,116,6,116.6,
'maskedImage4848.png',0.001111336,33,18424,116,6,116.6,
'maskedImage4829.png',1.25,240,628,116,7,116.7,
'maskedImage4839.png',0.164811945,3624,14293,116,7,116.7,
'maskedImage4846.png',0.75,261,681,116,7,116.7,
'maskedImage4833.png',0.370036867,49232,90994,116,8,116.8,
'maskedImage4835.png',0.750209338,205972,178765,116,8,116.8,
'maskedImage4840.png',0.704830096,194021,177558,116,8,116.8,
'maskedImage4866.png',0.021673493,8186,79756,117,1,117.1,
'maskedImage4867.png',0.139829084,39182,130239,117,1,117.1,
'maskedImage4871.png',0.629911378,227899,266450,117,1,117.1,
'maskedImage4850.png',0.930802234,327094,249292,117,2,117.2,
'maskedImage4852.png',0.841083354,111189,88763,117,2,117.2,
'maskedImage4858.png',0.820673617,105462,85877,117,2,117.2,
'maskedImage4863.png',0.994109594,189631,134268,117,3,117.3,
'maskedImage4865.png',0.154822728,6599,27918,117,3,117.3,
'maskedImage4868.png',0.764387337,140996,127833,117,3,117.3,
'maskedImage4849.png',0.871905851,146498,119846,117,4,117.4,
'maskedImage4851.png',0.855009624,147458,123239,117,4,117.4,
'maskedImage4872.png',0.720623047,108694,103764,117,4,117.4,
'maskedImage4854.png',0.337645464,19274,36461,117,5,117.5,
'maskedImage4857.png',0.204697987,14038,44471,117,5,117.5,
'maskedImage4870.png',0.219407068,25174,71121,117,5,117.5,
'maskedImage4853.png',0.595037661,31153,34799,117,6,117.6,
'maskedImage4861.png',0.349462632,22946,42476,117,6,117.6,
'maskedImage4869.png',0.283129013,11010,25255,117,6,117.6,
'maskedImage4855.png',0.869303598,213051,171654,117,7,117.7,
'maskedImage4856.png',0.734406053,103660,93333,117,7,117.7,
'maskedImage4860.png',0.885756329,139501,107072,117,7,117.7,
'maskedImage4859.png',0.331141986,15631,31086,117,8,117.8,
'maskedImage4862.png',0.487265291,17183,22971,117,8,117.8,
'maskedImage4864.png',0.23827583,8489,22970,117,8,117.8,
'maskedImage4873.png',0.528390427,102949,124920,118,1,118.1,
'maskedImage4875.png',0.430802965,95825,151094,118,1,118.1,
'maskedImage4883.png',0.414414224,71442,109200,118,1,118.1,
'maskedImage4879.png',0.815518615,270848,223342,118,2,118.2,
'maskedImage4887.png',1.007706203,263068,184522,118,2,118.2,
'maskedImage4888.png',0.782832577,112824,96976,118,2,118.2,
'maskedImage4877.png',0.739244952,135482,119874,118,3,118.3,
'maskedImage4882.png',0.844490264,182296,144162,118,3,118.3,
'maskedImage4890.png',0.732275612,80751,72276,118,3,118.3,
'maskedImage4874.png',0.52863666,13399,16802,118,4,118.4,
'maskedImage4876.png',0.55963503,41682,47578,118,4,118.4,
'maskedImage4884.png',0.577585601,27285,31193,118,4,118.4,
'maskedImage4885.png',0.86139975,254076,205806,118,5,118.5,
'maskedImage4886.png',0.869629911,182909,140250,118,5,118.5,
'maskedImage4892.png',0.904766782,298669,228850,118,5,118.5,
'maskedImage4881.png',0.9405817,253312,186559,118,6,118.6,
'maskedImage4894.png',0.594755584,30301,33425,118,6,118.6,
'maskedImage4895.png',0.76578939,88641,81645,118,6,118.6,
'maskedImage4880.png',0.471392235,54761,76340,118,7,118.7,
'maskedImage4889.png',0.360164512,28434,50945,118,7,118.7,
'maskedImage4896.png',0.195472879,10135,33899,118,7,118.7,
'maskedImage4878.png',0.877632836,185321,142123,118,8,118.8,
'maskedImage4891.png',0.949696155,329410,247357,118,8,118.8,
'maskedImage4893.png',0.851919788,118068,94836,118,8,118.8,
'maskedImage4911.png',0.630969996,120308,139305,119,1,119.1,
'maskedImage4912.png',0.136951147,25415,100271,119,1,119.1,
'maskedImage4918.png',0.212584087,65613,194384,119,1,119.1,
'maskedImage4903.png',0.909779312,278645,210659,119,2,119.2,
'maskedImage4914.png',0.921853144,222162,164582,119,2,119.2,
'maskedImage4917.png',0.831121453,150921,126347,119,2,119.2,
'maskedImage4898.png',0.820389044,78450,64209,119,3,119.3,
'maskedImage4901.png',0.888580706,92148,72181,119,3,119.3,
'maskedImage4920.png',0.644620781,63339,64525,119,3,119.3,
'maskedImage4907.png',0.953393754,429659,382997,119,4,119.4,
'maskedImage4913.png',0.936671313,271832,204003,119,4,119.4,
'maskedImage4919.png',0.961360651,213439,164642,119,4,119.4,
'maskedImage4899.png',0.84586151,53573,46021,119,5,119.5,
'maskedImage4904.png',0.220248668,4578,13030,119,5,119.5,
'maskedImage4910.png',0.985875458,114652,82873,119,5,119.5,
'maskedImage4900.png',0.294308311,6812,16044,119,6,119.6,
'maskedImage4909.png',0.858676486,109720,85165,119,6,119.6,
'maskedImage4916.png',0.756372155,72725,65910,119,6,119.6,
'maskedImage4897.png',0.86576274,75717,65153,119,7,119.7,
'maskedImage4902.png',0.933969408,212340,163851,119,7,119.7,
'maskedImage4905.png',0.922745183,359907,266423,119,7,119.7,
'maskedImage4906.png',0.526156044,38641,46894,119,8,119.8,
'maskedImage4908.png',0.945884824,192942,139948,119,8,119.8,
'maskedImage4915.png',0.928011109,305411,228557,119,8,119.8,
'maskedImage4925.png',0.19736043,81216,221993,120,1,120.1,
'maskedImage4939.png',0.095009416,14064,67930,120,1,120.1,
'maskedImage4943.png',0.311534161,81182,201053,120,1,120.1,
'maskedImage4931.png',0.959109606,301266,217879,120,2,120.2,
'maskedImage4932.png',0.855713465,165548,134883,120,2,120.2,
'maskedImage4937.png',0.898018746,160974,124528,120,2,120.2,
'maskedImage4926.png',0.038156266,1620,27273,120,3,120.3,
'maskedImage4930.png',0.098283383,9035,53098,120,3,120.3,
'maskedImage4944.png',0.075469951,2524,21909,120,3,120.3,
'maskedImage4927.png',0.969689632,330150,254591,120,4,120.4,
'maskedImage4928.png',0.078293106,5930,46387,120,4,120.4,
'maskedImage4933.png',0.212349398,14653,44832,120,4,120.4,
'maskedImage4923.png',0.964831388,313652,238385,120,5,120.5,
'maskedImage4924.png',0.946346575,231678,171337,120,5,120.5,
'maskedImage4936.png',0.978489238,252175,183068,120,5,120.5,
'maskedImage4921.png',0.942166777,290179,223960,120,6,120.6,
'maskedImage4934.png',0.927299101,106501,78596,120,6,120.6,
'maskedImage4942.png',0.981234748,265658,198209,120,6,120.6,
'maskedImage4922.png',0.947328086,369155,277042,120,7,120.7,
'maskedImage4935.png',0.898309493,140242,108245,120,7,120.7,
'maskedImage4938.png',0.851196465,144012,116291,120,7,120.7,
'maskedImage4929.png',0.999419496,523617,373718,120,8,120.8,
'maskedImage4940.png',0.908504118,183634,143058,120,8,120.8,
'maskedImage4941.png',1.00793499,259795,189601,120,8,120.8,
'maskedImage4946.png',0.901443437,297531,295596,121,1,121.1,
'maskedImage4950.png',0.400089154,100770,195281,121,1,121.1,
'maskedImage4951.png',0.482785823,146236,249894,121,1,121.1,
'maskedImage4945.png',0.900832126,216690,177524,121,2,121.2,
'maskedImage4956.png',0.967466531,240461,171721,121,2,121.2,
'maskedImage4961.png',0.929458431,197143,153831,121,2,121.2,
'maskedImage4952.png',0.935553712,246257,182872,121,3,121.3,
'maskedImage4954.png',0.925532051,240930,182289,121,3,121.3,
'maskedImage4963.png',0.849073896,134841,107552,121,3,121.3,
'maskedImage4947.png',0.979191976,241685,180918,121,4,121.4,
'maskedImage4957.png',0.875193605,220741,182349,121,4,121.4,
'maskedImage4966.png',0.980005593,430961,326606,121,4,121.4,
'maskedImage4953.png',0.928148899,191600,144145,121,5,121.5,
'maskedImage4958.png',0.968032819,416366,306030,121,5,121.5,
'maskedImage4962.png',0.930470451,253687,196591,121,5,121.5,
'maskedImage4948.png',0.574081131,55236,63103,121,6,121.6,
'maskedImage4949.png',0.225581223,9555,25390,121,6,121.6,
'maskedImage4968.png',0.146691988,9311,39690,121,6,121.6,
'maskedImage4955.png',0.926437419,247595,183021,121,7,121.7,
'maskedImage4959.png',0.985575315,216075,153324,121,7,121.7,
'maskedImage4965.png',0.985381083,393927,292693,121,7,121.7,
'maskedImage4960.png',0.912380481,383892,291412,121,8,121.8,
'maskedImage4964.png',0.885879892,282160,215628,121,8,121.8,
'maskedImage4967.png',0.900243602,124036,96005,121,8,121.8,
'maskedImage4970.png',0.828498595,183347,174298,122,1,122.1,
'maskedImage4983.png',0.501244813,138548,178472,122,1,122.1,
'maskedImage4984.png',0.845729013,163549,133261,122,1,122.1,
'maskedImage4985.png',0.999458403,353373,257680,122,2,122.2,
'maskedImage4988.png',0.858296769,147703,116675,122,2,122.2,
'maskedImage4990.png',1.002179546,405002,324631,122,2,122.2,
'maskedImage4971.png',0.960591324,510039,374482,122,3,122.3,
'maskedImage4975.png',0.887792478,147102,115717,122,3,122.3,
'maskedImage4976.png',0.982125943,297117,219756,122,3,122.3,
'maskedImage4979.png',0.966726112,352443,267745,122,4,122.4,
'maskedImage4982.png',0.878365199,131576,102434,122,4,122.4,
'maskedImage4987.png',0.868352758,124633,96424,122,4,122.4,
'maskedImage4969.png',0.522043675,33211,40950,122,5,122.5,
'maskedImage4973.png',0.918144581,136917,102160,122,5,122.5,
'maskedImage4978.png',0.962296641,255172,184401,122,5,122.5,
'maskedImage4977.png',0.913066935,251198,191111,122,6,122.6,
'maskedImage4989.png',0.887185715,276169,213927,122,6,122.6,
'maskedImage4991.png',0.949458297,393748,301849,122,6,122.6,
'maskedImage4972.png',0.977390121,281072,222729,122,7,122.7,
'maskedImage4974.png',0.79923771,69310,58815,122,7,122.7,
'maskedImage4992.png',0.623508925,48225,49996,122,7,122.7,
'maskedImage4980.png',0.819726943,256316,210708,122,8,122.8,
'maskedImage4981.png',0.867400201,243667,192356,122,8,122.8,
'maskedImage4986.png',0.948582493,409944,311567,122,8,122.8,
'maskedImage4999.png',0.388519471,75606,128260,123,1,123.1,
'maskedImage5001.png',0.135797852,30838,111449,123,1,123.1,
'maskedImage5004.png',0.029439653,2841,43891,123,1,123.1,
'maskedImage4994.png',0.952474445,205966,150597,123,2,123.2,
'maskedImage4995.png',0.985423449,281079,202849,123,2,123.2,
'maskedImage5006.png',0.731992546,37596,33510,123,2,123.2,
'maskedImage5000.png',0.793014895,129724,108310,123,3,123.3,
'maskedImage5010.png',0.981440566,252351,179805,123,3,123.3,
'maskedImage5016.png',0.51231841,39796,50138,123,3,123.3,
'maskedImage5007.png',0.985773684,372425,278293,123,4,123.4,
'maskedImage5009.png',0.897712816,226268,173699,123,4,123.4,
'maskedImage5015.png',0.783694991,128937,109707,123,4,123.4,
'maskedImage5005.png',0.815545093,104290,86545,123,5,123.5,
'maskedImage5013.png',0.495607492,38897,50774,123,5,123.5,
'maskedImage5014.png',0.89380479,203577,152761,123,5,123.5,
'maskedImage4993.png',0.931181461,225409,168449,123,6,123.6,
'maskedImage5002.png',0.443285059,32220,45928,123,6,123.6,
'maskedImage5011.png',0.895624941,161985,125386,123,6,123.6,
'maskedImage4996.png',0.822955573,175846,143726,123,7,123.7,
'maskedImage4998.png',0.610872835,73047,77370,123,7,123.7,
'maskedImage5008.png',0.816827377,155014,130290,123,7,123.7,
'maskedImage4997.png',0.872472264,148951,115532,123,8,123.8,
'maskedImage5003.png',0.768829232,108633,95845,123,8,123.8,
'maskedImage5012.png',1.005283393,442460,327168,123,8,123.8,
maskedImage487.png,0.007702323,1364,135835,124,1,124.1,
maskedImage489.png,0.056151538,4605,56261,124,1,124.1,
maskedImage500.png,0.145805349,10200,53284,124,1,124.1,
maskedImage485.png,1.060173323,385049,268428,124,2,124.2,
maskedImage502.png,0.815103056,206231,182509,124,2,124.2,
maskedImage503.png,0.69428644,194327,200889,124,2,124.2,
maskedImage494.png,0.921738417,167008,125609,124,3,124.3,
maskedImage496.png,0.927926342,536796,447539,124,3,124.3,
maskedImage504.png,0.628455629,107411,127828,124,3,124.3,
maskedImage482.png,0.785811324,135227,130072,124,4,124.4,
maskedImage488.png,1.007074935,787290,718886,124,4,124.4,
maskedImage498.png,0.876038548,336747,268484,124,4,124.4,
maskedImage481.png,0.834026244,174937,151544,124,5,124.5,
maskedImage493.png,0.767928407,269868,265178,124,5,124.5,
maskedImage499.png,0.823655327,206669,177701,124,5,124.5,
maskedImage491.png,0.625565413,81324,108419,124,6,124.6,
maskedImage495.png,0.457499275,49214,88780,124,6,124.6,
maskedImage501.png,0.906777156,350868,270559,124,6,124.6,
maskedImage483.png,0.892202087,244400,190765,124,7,124.7,
maskedImage492.png,0.807001342,334000,304665,124,7,124.7,
maskedImage497.png,0.690409304,76358,84010,124,7,124.7,
maskedImage484.png,0.370489013,23808,54611,124,8,124.8,
maskedImage486.png,0.556744065,55745,74727,124,8,124.8,
maskedImage490.png,0.233316644,10224,37970,124,8,124.8,
'maskedImage5017.png',0.142986256,23776,82013,125,1,125.1,
'maskedImage5032.png',0.024709904,8583,103267,125,1,125.1,
'maskedImage5040.png',0.046399947,8518,71229,125,1,125.1,
'maskedImage5022.png',0.745713063,154576,140808,125,2,125.2,
'maskedImage5025.png',0.814465567,216633,182443,125,2,125.2,
'maskedImage5035.png',0.761922115,164173,149443,125,2,125.2,
'maskedImage5026.png',0.024871303,3743,84596,125,3,125.3,
'maskedImage5030.png',0.157088802,16593,60774,125,3,125.3,
'maskedImage5031.png',0.032595512,2542,47714,125,3,125.3,
'maskedImage5021.png',0.060116525,2114,19328,125,4,125.4,
'maskedImage5038.png',0.85606802,236984,190790,125,4,125.4,
'maskedImage5039.png',0.038348209,2704,41749,125,4,125.4,
'maskedImage5024.png',0.964325559,403245,301646,125,5,125.5,
'maskedImage5028.png',0.895024238,165610,128461,125,5,125.5,
'maskedImage5036.png',0.86943185,336056,267618,125,5,125.5,
'maskedImage5020.png',0.842250716,143303,118040,125,6,125.6,
'maskedImage5029.png',0.908904407,240521,187950,125,6,125.6,
'maskedImage5034.png',0.895799387,253357,192012,125,6,125.6,
'maskedImage5018.png',0.243978244,20259,51685,125,7,125.7,
'maskedImage5019.png',0.169396427,12330,48153,125,7,125.7,
'maskedImage5033.png',0.427798408,39144,58481,125,7,125.7,
'maskedImage5023.png',0.907747799,261523,199296,125,8,125.8,
'maskedImage5027.png',0.708732507,154517,143934,125,8,125.8,
'maskedImage5037.png',0.750799936,130059,119362,125,8,125.8,
'maskedImage5042.png',0.881832161,294416,263396,126,1,126.1,
'maskedImage5045.png',0.825419142,183231,165635,126,1,126.1,
'maskedImage5062.png',0.674390764,113908,112459,126,1,126.1,
'maskedImage5048.png',0.801670869,108633,90644,126,2,126.2,
'maskedImage5049.png',0.996493145,268764,191696,126,2,126.2,
'maskedImage5064.png',0.959303766,158226,116546,126,2,126.2,
'maskedImage5043.png',0.249569935,11512,30740,126,3,126.3,
'maskedImage5052.png',0.180840715,11081,38136,126,3,126.3,
'maskedImage5060.png',0.427555223,37072,52482,126,3,126.3,
'maskedImage5046.png',0.909210646,155111,130618,126,4,126.4,
'maskedImage5051.png',0.888561447,125486,95296,126,4,126.4,
'maskedImage5061.png',0.951273281,246980,182239,126,4,126.4,
'maskedImage5047.png',0.439701214,37076,54132,126,5,126.5,
'maskedImage5050.png',0.267802412,20859,48425,126,5,126.5,
'maskedImage5057.png',0.215595903,14374,42939,126,5,126.5,
'maskedImage5053.png',0.420438603,18551,28523,126,6,126.6,
'maskedImage5056.png',0.67437254,86384,84894,126,6,126.6,
'maskedImage5063.png',0.752335257,108882,97034,126,6,126.6,
'maskedImage5044.png',0.935338945,215670,165000,126,7,126.7,
'maskedImage5055.png',0.907020703,205834,155507,126,7,126.7,
'maskedImage5058.png',0.946162827,237384,177884,126,7,126.7,
'maskedImage5041.png',0.556949966,98370,112099,126,8,126.8,
'maskedImage5054.png',0.369355532,38408,64992,126,8,126.8,
'maskedImage5059.png',0.358905302,42630,75134,126,8,126.8,
'maskedImage5067.png',0.912415594,327412,307849,127,1,127.1,
'maskedImage5074.png',0.289888632,17325,38132,127,1,127.1,
'maskedImage5079.png',0.739094293,134293,122742,127,1,127.1,
'maskedImage5075.png',1.031456234,442044,316751,127,2,127.2,
'maskedImage5076.png',0.860668497,168582,135001,127,2,127.2,
'maskedImage5080.png',0.830489401,117562,96376,127,2,127.2,
'maskedImage5066.png',0.833530501,108209,90408,127,3,127.3,
'maskedImage5068.png',0.843116063,101839,85623,127,3,127.3,
'maskedImage5070.png',0.91981988,192411,151982,127,3,127.3,
'maskedImage5077.png',0.551965812,21069,25916,127,4,127.4,
'maskedImage5084.png',0.48123332,28395,38249,127,4,127.4,
'maskedImage5086.png',0.663626427,58149,56718,127,4,127.4,
'maskedImage5078.png',1.035180552,427569,330199,127,5,127.5,
'maskedImage5085.png',0.976472495,316747,254980,127,5,127.5,
'maskedImage5087.png',0.785906836,96882,81723,127,5,127.5,
'maskedImage5071.png',0.981157597,455177,326563,127,6,127.6,
'maskedImage5072.png',0.960170994,224110,169875,127,6,127.6,
'maskedImage5081.png',0.962276906,240344,174469,127,6,127.6,
'maskedImage5065.png',0.875696668,98765,77610,127,7,127.7,
'maskedImage5069.png',0.77695454,113059,99224,127,7,127.7,
'maskedImage5082.png',0.834833748,182380,149164,127,7,127.7,
'maskedImage5073.png',1.007734694,235758,168470,127,8,127.8,
'maskedImage5083.png',0.741797432,93103,82630,127,8,127.8,
'maskedImage5088.png',0.930235674,237446,178859,127,8,127.8,
'maskedImage5092.png',0.133988688,8416,64624,213,1,213.1,
'maskedImage5093.png',0.457670906,29145,56792,213,1,213.1,
'maskedImage5104.png',0.014917251,1503,91635,213,1,213.1,
'maskedImage5098.png',0.059902292,4463,80136,213,2,213.2,
'maskedImage5109.png',0.303410582,23063,61793,213,2,213.2,
'maskedImage5111.png',0.781285642,287472,270552,213,2,213.2,
'maskedImage5100.png',0.294801838,25253,73529,213,3,213.3,
'maskedImage5103.png',0.453142015,42227,83434,213,3,213.3,
'maskedImage5108.png',0.407837146,30197,66386,213,3,213.3,
'maskedImage5090.png',0.776902984,239730,225832,213,4,213.4,
'maskedImage5099.png',0.271800147,29288,92435,213,4,213.4,
'maskedImage5107.png',0.641500667,110149,143973,213,4,213.4,
'maskedImage5095.png',0.832098295,280745,241251,213,5,213.5,
'maskedImage5097.png',0.297574269,24426,79608,213,5,213.5,
'maskedImage5112.png',0.525416529,35449,57357,213,5,213.5,
'maskedImage5091.png',0.664885619,82924,94350,213,6,213.6,
'maskedImage5094.png',NaN,0,0,213,6,213.6,
'maskedImage5102.png',0.374796797,40215,90921,213,6,213.6,
'maskedImage5089.png',0.707550798,75551,86520,213,7,213.7,
'maskedImage5101.png',0.408836307,49902,107481,213,7,213.7,
'maskedImage5106.png',0.358457054,24389,56629,213,7,213.7,
'maskedImage5096.png',0.521791113,57127,92794,213,8,213.8,
'maskedImage5105.png',0.600687311,50855,70352,213,8,213.8,
'maskedImage5110.png',0.488060478,39344,68581,213,8,213.8,
maskedImage507.png,0.000124932,14,52911,129,1,129.1,
maskedImage509.png,0.120162799,44874,226502,129,1,129.1,
maskedImage515.png,0.200525371,68099,219499,129,1,129.1,
maskedImage506.png,0.804366393,239230,217064,129,2,129.2,
maskedImage520.png,0.770760138,173125,165642,129,2,129.2,
maskedImage523.png,0.930182918,379348,285438,129,2,129.2,
maskedImage518.png,0.990178327,363355,265205,129,3,129.3,
maskedImage521.png,0.748192987,127215,130185,129,3,129.3,
maskedImage527.png,0.776540636,221925,222557,129,3,129.3,
maskedImage508.png,0.729222347,117203,117467,129,4,129.4,
maskedImage519.png,0.740315162,158734,161030,129,4,129.4,
maskedImage528.png,0.260599058,17765,62979,129,4,129.4,
maskedImage511.png,0.265220544,47901,141406,129,5,129.5,
maskedImage525.png,0.490298776,73998,114127,129,5,129.5,
maskedImage526.png,0.451260765,78634,130578,129,5,129.5,
maskedImage512.png,0.006235499,810,79745,129,6,129.6,
maskedImage517.png,0.260854569,38552,98128,129,6,129.6,
maskedImage524.png,0.038699498,5446,93990,129,6,129.6,
maskedImage505.png,0.475244352,19007,32909,129,7,129.7,
maskedImage516.png,0.773100146,135590,123701,129,7,129.7,
maskedImage522.png,0.753063232,126584,122841,129,7,129.7,
maskedImage510.png,0.790662889,164733,139103,129,8,129.8,
maskedImage513.png,0.903946442,326423,247514,129,8,129.8,
maskedImage514.png,0.846400233,454936,414019,129,8,129.8,
maskedImage531.png,0.117002683,12874,87623,130,1,130.1,
maskedImage543.png,0.072794839,14917,135690,130,1,130.1,
maskedImage545.png,0.01594234,4767,167011,130,1,130.1,
maskedImage535.png,0.863024416,198350,160918,130,2,130.2,
maskedImage542.png,1.036481196,623299,441144,130,2,130.2,
maskedImage549.png,0.703153989,53998,57488,130,2,130.2,
maskedImage532.png,0.901816064,288315,220589,130,3,130.3,
maskedImage534.png,0.851086195,116346,94367,130,3,130.3,
maskedImage541.png,0.864473106,456691,396548,130,3,130.3,
maskedImage536.png,0.922424327,476761,479407,130,4,130.4,
maskedImage540.png,0.871028313,268417,210738,130,4,130.4,
maskedImage552.png,0.802951417,281272,248755,130,4,130.4,
maskedImage530.png,0.787503292,208806,189383,130,5,130.5,
maskedImage539.png,0.69801117,95795,103693,130,5,130.5,
maskedImage548.png,0.688071175,86548,98185,130,5,130.5,
maskedImage529.png,0.884237786,254953,202670,130,6,130.6,
maskedImage538.png,0.873035628,182887,146224,130,6,130.6,
maskedImage547.png,0.939390139,236214,177544,130,6,130.6,
maskedImage537.png,0.920180018,303889,242588,130,7,130.7,
maskedImage544.png,0.857952391,300758,245345,130,7,130.7,
maskedImage551.png,0.91442017,219345,168789,130,7,130.7,
maskedImage533.png,0.192594566,13575,52743,130,8,130.8,
maskedImage546.png,0.200164358,5458,19833,130,8,130.8,
maskedImage550.png,0.323778743,38497,89792,130,8,130.8,
maskedImage559.png,0.001945387,222,76252,131,1,131.1,
maskedImage571.png,4.60E-05,206,126530,131,1,131.1,
maskedImage572.png,0.013392277,6457,193724,131,1,131.1,
maskedImage564.png,0.80215168,166355,147698,131,2,131.2,
maskedImage565.png,0.711982996,387563,409574,131,2,131.2,
maskedImage568.png,0.823322675,225881,190520,131,2,131.2,
maskedImage556.png,0.284973347,18298,51268,131,3,131.3,
maskedImage558.png,0.662072933,84249,95630,131,3,131.3,
maskedImage569.png,0.82212977,131978,117782,131,3,131.3,
maskedImage553.png,0.929902376,366595,311143,131,4,131.4,
maskedImage561.png,0.911629,210383,165872,131,4,131.4,
maskedImage563.png,0.962231739,452261,331434,131,4,131.4,
maskedImage562.png,0.314961039,19410,54282,131,5,131.5,
maskedImage567.png,0.241728743,12124,45887,131,5,131.5,
maskedImage575.png,0.584817584,42876,57078,131,5,131.5,
maskedImage566.png,0.289719626,60287,151229,131,6,131.6,
maskedImage573.png,0.318885717,23406,63136,131,6,131.6,
maskedImage576.png,0.426229739,94840,161553,131,6,131.6,
maskedImage555.png,0.515271632,109511,150526,131,7,131.7,
maskedImage557.png,0.38901054,40373,78412,131,7,131.7,
maskedImage574.png,0.03428341,1627,38808,131,7,131.7,
maskedImage554.png,0.634631876,34428,42374,131,8,131.8,
maskedImage560.png,0.250406504,17052,55592,131,8,131.8,
maskedImage570.png,0.481023433,30543,50201,131,8,131.8,
